"Date,""Price"",""Open"",""High"",""Low"",""Change %"""
"Feb 14, 2018,""4.497"",""4.388"",""4.497"",""4.388"",""2.46%"""
"Feb 13, 2018,""4.389"",""4.293"",""4.390"",""4.240"",""2.24%"""
"Feb 12, 2018,""4.293"",""4.148"",""4.328"",""4.134"",""4.58%"""
"Feb 09, 2018,""4.105"",""3.814"",""4.118"",""3.809"",""8.57%"""
"Feb 08, 2018,""3.781"",""3.677"",""3.781"",""3.663"",""2.94%"""
"Feb 07, 2018,""3.673"",""3.736"",""3.736"",""3.668"",""-2.11%"""
"Feb 06, 2018,""3.752"",""3.731"",""3.783"",""3.725"",""0.70%"""
"Feb 05, 2018,""3.726"",""3.681"",""3.736"",""3.669"",""1.61%"""
"Feb 02, 2018,""3.667"",""3.697"",""3.710"",""3.646"",""-0.81%"""
"Feb 01, 2018,""3.697"",""3.735"",""3.763"",""3.689"",""-0.99%"""
"Jan 31, 2018,""3.734"",""3.687"",""3.744"",""3.670"",""1.74%"""
"Jan 30, 2018,""3.670"",""3.655"",""3.675"",""3.646"",""0.36%"""
"Jan 29, 2018,""3.657"",""3.658"",""3.664"",""3.638"",""-0.30%"""
"Jan 26, 2018,""3.668"",""3.700"",""3.704"",""3.651"",""-0.27%"""
"Jan 25, 2018,""3.678"",""3.718"",""3.718"",""3.658"",""-1.05%"""
"Jan 24, 2018,""3.717"",""3.766"",""3.766"",""3.704"",""-1.59%"""
"Jan 23, 2018,""3.777"",""3.850"",""3.853"",""3.756"",""-1.90%"""
"Jan 22, 2018,""3.850"",""3.846"",""3.863"",""3.806"",""1.58%"""
"Jan 19, 2018,""3.790"",""3.811"",""3.817"",""3.786"",""0.03%"""
"Jan 18, 2018,""3.789"",""3.766"",""3.793"",""3.746"",""1.23%"""
"Jan 17, 2018,""3.743"",""3.770"",""3.781"",""3.735"",""-0.93%"""
"Jan 16, 2018,""3.778"",""3.896"",""3.897"",""3.768"",""-2.65%"""
"Jan 15, 2018,""3.881"",""3.891"",""3.898"",""3.827"",""-0.08%"""
"Jan 12, 2018,""3.884"",""3.877"",""3.929"",""3.877"",""3.13%"""
"Jan 11, 2018,""3.766"",""3.718"",""3.766"",""3.696"",""1.76%"""
"Jan 10, 2018,""3.701"",""3.674"",""3.705"",""3.667"",""1.34%"""
"Jan 09, 2018,""3.652"",""3.685"",""3.690"",""3.642"",""-1.96%"""
"Jan 08, 2018,""3.725"",""3.765"",""3.770"",""3.720"",""-0.56%"""
"Jan 05, 2018,""3.746"",""3.844"",""3.850"",""3.723"",""-3.00%"""
"Jan 04, 2018,""3.862"",""4.009"",""4.009"",""3.857"",""-3.86%"""
"Jan 03, 2018,""4.017"",""4.106"",""4.135"",""4.012"",""-1.57%"""
"Jan 02, 2018,""4.081"",""4.142"",""4.142"",""4.081"",""-0.92%"""
"Dec 29, 2017,""4.119"",""4.188"",""4.188"",""4.114"",""-0.02%"""
"Dec 28, 2017,""4.120"",""4.110"",""4.135"",""4.110"",""-0.31%"""
"Dec 27, 2017,""4.133"",""4.145"",""4.145"",""4.104"",""0.58%"""
"Dec 22, 2017,""4.109"",""4.094"",""4.191"",""4.091"",""0.32%"""
"Dec 21, 2017,""4.096"",""4.128"",""4.132"",""4.094"",""-1.11%"""
"Dec 20, 2017,""4.142"",""4.095"",""4.145"",""4.090"",""0.95%"""
"Dec 19, 2017,""4.103"",""3.964"",""4.106"",""3.915"",""4.48%"""
"Dec 18, 2017,""3.927"",""3.957"",""3.968"",""3.859"",""-0.15%"""
"Dec 16, 2017,""3.933"",""3.933"",""3.933"",""3.933"",""-0.81%"""
"Dec 15, 2017,""3.965"",""4.107"",""4.146"",""3.933"",""-4.53%"""
"Dec 14, 2017,""4.153"",""4.262"",""4.309"",""4.149"",""-2.21%"""
